ff_sample,fm_sample,mf_sample,mm_sample,ff_comparative_sample,mf_comparative_sample,fm_comparative_sample,mm_comparative_sample,f_gender_sample,m_gender_sample
0.225,0.49444444444444446,0.25,0.175,0.375,0.5,0.5,0.10714285714285714,0.20124999999999998,0.25
0.18750000000000006,0.13068181818181818,0.15,0.0425925925925926,0.3,0.9099999999999999,0.15000000000000002,0.11720779220779223,0.7,0.5
0.4777777777777777,0.03333333333333333,0.1,0.05,0.3666666666666667,0.7,0.215,0.16666666666666666,0.43125,0.7
0.07812499999999999,0.3,0.05,0.1,0.5,0.09999999999999999,0.16666666666666666,0.07500000000000001,0.2,0.6000000000000001
0.056249999999999994,0.022222222222222213,0.29999999999999993,0.375,0.37249999999999994,0.3,0.6,0.15625,0.43500000000000005,0.2
0.35714285714285715,0.5,0.85,0.5,0.15625,0.05,0.1,0.09833333333333333,0.14285714285714285,0.7
0.5,0.5,0.175,0.3333333333333333,0.02500000000000001,0.13285714285714287,0.13636363636363635,0.5,0.275,0.65
0.13333333333333333,0.13636363636363635,0.25,0.25,0.5,0.05,0.52,0.275,0.10000000000000002,0.4
0.2857142857142857,0.2806122448979592,0.06666666666666665,0.35,0.3,0.1809523809523809,0.4,0.11666666666666665,0.1592592592592593,0.07299382716049382
0.13636363636363635,0.2,0.0625,0.2857142857142857,0.5125000000000001,0.2252314814814815,0.3041666666666667,0.21428571428571427,0.4066666666666667,0.05833333333333333
0.07500000000000001,0.2,0.1525,0.3416666666666667,0.8,0.7,0.225,0.2,0.1880952380952381,0.22666666666666666
0.0810096153846154,0.15000000000000002,0.8,0.375,0.09999999999999998,0.275,0.25,0.19999999999999998,0.125,0.1620535714285714
0.175,0.21428571428571427,0.3,0.7,0.39999999999999997,0.2,0.3,0.025,0.1,0.3
0.6,0.39999999999999997,0.7,0.07142857142857142,0.06590909090909092,0.033333333333333326,0.48409090909090907,0.3333333333333333,0.11333333333333336,0.2333333333333333
0.14,0.06944444444444443,0.25,0.02916666666666667,0.22238095238095237,0.44000000000000006,0.225,0.12476190476190475,0.30000000000000004,0.05696969696969697
0.4450000000000001,0.25,0.625,0.25,0.8,0.17083333333333334,0.44999999999999996,0.10000000000000002,0.5,0.375
0.15000000000000002,0.225,0.3,0.1,0.1,0.05,0.3166666666666667,0.2089285714285714,0.26666666666666666,0.125
0.425,0.55,0.8,0.14583333333333334,0.2875,0.2,0.16666666666666666,0.225,0.5,0.44999999999999996
0.3626984126984127,0.3,0.3,0.6428571428571428,0.2633333333333333,0.0625,0.0011111111111111072,0.22607142857142856,0.05,0.375
0.17500000000000002,0.11547619047619048,0.5166666666666666,0.08285714285714285,0.425,0.0663690476190476,0.018750000000000003,0.1,0.35,0.1875
0.5166666666666666,0.6,0.039999999999999994,0.175,0.033333333333333326,0.11874999999999998,0.16916666666666666,0.037500000000000006,0.16666666666666669,0.2
0.5,0.22999999999999998,0.2111111111111111,0.44999999999999996,0.10000000000000002,0.2,0.3,0.14999999999999997,0.4484375,0.21666666666666667
0.6,0.3866666666666667,0.26,0.145,0.3145833333333333,0.2,0.4375,0.2571428571428572,0.2,0.05
0.33229166666666665,0.037500000000000006,0.45000000000000007,0.6,0.5,0.38148148148148137,0.15000000000000002,0.4,0.05,0.07777777777777778
0.24895833333333334,0.8,0.125,0.5416666666666666,0.17500000000000002,0.08409090909090909,0.1,0.55,0.5,0.5
0.4,0.3111111111111111,0.13749999999999998,0.3,0.3,0.25,0.15000000000000002,0.04545454545454545,0.1,0.05000000000000001
0.35,0.2,0.55,0.35,0.16666666666666666,0.5,0.13333333333333333,0.19,0.3645833333333333,0.5
0.05,0.11916666666666667,0.11333333333333333,0.2,0.35,0.4666666666666667,0.020000000000000004,0.025000000000000005,0.4041666666666666,0.1
0.275,0.23125,0.13636363636363635,0.7,0.24666666666666667,0.625,0.15,0.4,0.7,0.16249999999999998
0.09916666666666667,0.16666666666666669,0.22361111111111112,0.444949494949495,0.12583333333333332,0.7,0.5,0.10000000000000003,0.6,0.05
0.1,4.625929269271486e-17,0.2,0.041666666666666664,0.103125,0.03125,0.6,0.5166666666666666,0.2,0.625
0.375,0.15266666666666667,0.45,0.016666666666666663,0.2857142857142857,0.25,0.6,0.15000000000000002,0.06999999999999998,0.21666666666666667
0.125,0.7,0.3666666666666667,0.2,0.17666666666666667,0.6499999999999999,0.06666666666666667,0.2,0.4875,0.08888888888888889
0.125,0.3,0.34404761904761905,0.19374999999999998,0.6,0.1,0.3,0.092,0.10000000000000002,0.5
0.5499999999999999,0.2,0.19999999999999998,0.7,0.13125,0.10208333333333332,0.4,0.3333333333333333,0.05,0.8
0.12500000000000003,0.5,0.10000000000000002,0.18333333333333332,0.6,0.20625,0.1,0.21428571428571427,0.2375,0.125
0.13636363636363635,0.15000000000000002,0.25,0.1,0.225,0.8,0.10333333333333335,0.1,0.5177777777777778,0.4285714285714286
0.06145833333333333,0.16666666666666666,0.1,0.29999999999999993,0.30000000000000004,0.85,0.35,0.01666666666666668,0.4166666666666667,0.228125
0.2,0.32285714285714284,0.060416666666666674,0.07187500000000001,0.025000000000000005,0.05095238095238095,0.20000000000000004,0.2,0.31666666666666665,0.07142857142857142
0.425,0.24999999999999997,0.23333333333333334,0.15625,0.5,0.0022222222222222088,0.2,0.3375,0.025000000000000036,0.09166666666666667
0.325,0.012499999999999997,0.1,0.02232142857142857,0.040972222222222215,0.21249999999999997,0.275,0.7,0.2,0.15
0.08333333333333333,0.3181818181818182,0.4,0.18333333333333335,0.06785714285714285,0.38,0.05,0.5,0.02500000000000001,0.7000000000000001
0.55,0.0625,0.1,0.4,0.015909090909090914,0.3261904761904762,0.5,0.34375,0.7,0.5
0.17222222222222222,0.02857142857142857,0.4714285714285714,0.16666666666666666,0.3,0.15000000000000002,0.059523809523809534,0.0648148148148148,0.5583333333333333,1.0
0.24990740740740738,0.35,0.4875,0.17857142857142855,0.0625,0.5233333333333333,0.2,0.17777777777777778,0.45714285714285713,0.43333333333333335
0.15,0.3,0.024999999999999994,0.225,0.2,0.02857142857142858,0.5428571428571429,0.175,0.15,0.5
0.078125,0.4,0.053124999999999985,0.2188888888888889,0.39081632653061227,0.1,0.2875,0.16874999999999998,0.5,0.5
0.875,0.2556818181818182,0.14,0.5,0.005034722222222218,0.1,0.125,0.2,0.35416666666666663,0.78
0.6,0.38571428571428573,0.3181818181818182,0.7,0.4875,0.16555555555555554,0.3072727272727273,0.2,0.1491496598639456,0.12
0.35,0.14047619047619045,0.03333333333333333,0.16,0.2,0.25,0.24285714285714283,0.21666666666666667,0.2766025641025641,0.049553571428571426
0.325,0.625,0.375,0.02500000000000001,0.3,0.1619047619047619,0.07916666666666665,0.125,0.6,0.25
0.19642857142857142,0.5,0.5,0.2125,0.04999999999999999,0.5,0.1,0.65,0.14999999999999997,0.16666666666666666
0.2,0.07000000000000002,0.30000000000000004,0.14,0.32499999999999996,0.10416666666666666,0.44999999999999996,0.11481481481481481,0.1875,0.25
0.2020833333333333,0.875,0.2,0.13333333333333333,0.35,0.2,0.20208333333333334,0.2,0.31666666666666665,0.09857142857142857
0.2833333333333334,0.5,0.5,0.2947916666666667,0.3333333333333333,0.10238095238095236,0.6,0.09761904761904763,0.010416666666666676,0.1
0.06893939393939394,0.10952380952380951,0.029999999999999992,0.14285714285714285,0.7,0.25,0.09999999999999999,0.14285714285714285,0.10555555555555556,0.33749999999999997
0.18571428571428572,0.425,0.6,0.2833333333333333,0.06666666666666667,0.4,1.0,0.1875,0.15000000000000002,0.6
0.049999999999999996,0.21999999999999997,0.09375,0.09770833333333333,0.26785714285714285,0.04999999999999999,0.375,0.32272727272727275,0.25,0.3
0.011111111111111113,0.19999999999999998,0.15,0.14907407407407408,0.6,0.15714285714285717,0.185,0.14003472222222224,0.05,0.1
0.10277777777777776,0.047272727272727265,0.05,0.125,0.13333333333333333,0.05,0.275,0.125,0.010833333333333334,0.8
0.5,0.2,0.5,0.5,0.06416666666666665,0.05000000000000001,0.3,0.3,0.09999999999999999,0.078125
0.3,0.6,0.6,0.20000000000000004,0.20625,0.26666666666666666,0.6,0.18166666666666664,0.7,0.06874999999999999
0.1,0.2857142857142857,0.39999999999999997,0.20000000000000004,0.20555555555555557,0.3433333333333333,0.5,0.016666666666666663,0.07500000000000001,0.25
0.75,0.7,0.6,0.285,0.02500000000000001,0.3,0.3,0.014814814814814808,0.2,0.3181818181818182
0.26666666666666666,0.28833333333333333,0.29333333333333333,0.3333333333333333,0.7,0.1,0.1,0.11666666666666668,0.1,0.011111111111111106
0.36666666666666664,0.2333333333333333,0.25,0.6,0.10833333333333331,0.1,0.3333333333333333,1.0,0.11666666666666665,0.05
0.25,0.15000000000000002,0.4333333333333333,0.7,0.11898148148148147,0.375,0.15,0.1294871794871795,0.4583333333333333,0.31666666666666665
0.1,0.1,0.4,0.1,0.11851851851851851,0.17222222222222222,0.175,0.2520408163265306,0.5,0.14285714285714285
0.0047619047619047545,0.6333333333333333,0.05,0.19074074074074077,0.23200000000000004,0.4375,0.033653846153846145,0.14285714285714285,0.05,0.2375
0.03571428571428571,0.6,0.06249999999999999,0.06666666666666667,0.010416666666666666,0.5,0.5,0.5166666666666667,0.3242857142857143,1.0
0.41000000000000003,0.1,0.7,0.002777777777777768,0.380625,0.35833333333333334,1.0,0.10000000000000003,0.24895833333333334,0.35
0.3,0.17083333333333336,0.2333333333333333,0.13333333333333333,0.1,0.8,0.3552762923351159,0.3,0.2,0.25
0.1888888888888889,0.375,0.7,0.21666666666666667,0.25,0.037500000000000006,0.05,0.725,0.13636363636363635,0.175
0.6333333333333333,0.3,0.13333333333333333,0.2857142857142857,0.5,0.046875,0.15,0.2333333333333333,0.4166666666666667,0.25
0.06875000000000002,0.30000000000000004,0.25,0.125,0.3,0.10249999999999998,0.21666666666666665,0.1,0.6,0.8
0.38125,0.24500000000000002,0.4928571428571428,0.15555555555555556,0.10766666666666666,1.0,0.125,0.3142857142857143,0.7333333333333333,0.3736666666666667
0.06727272727272726,0.35000000000000003,0.02407407407407407,0.21875,0.19999999999999998,0.26666666666666666,0.19999999999999998,0.125,0.12500000000000003,0.10168650793650794
0.5,0.2,0.25,0.0333333333333334,0.1,0.25,0.2,0.2569444444444444,0.5208333333333334,0.2
0.5,0.6,0.1,0.15,0.07619047619047621,0.7,0.25,0.4,0.43749999999999994,0.09375
0.07777777777777778,0.6333333333333333,0.26666666666666666,0.35,0.6166666666666667,0.65,0.45,0.015000000000000013,0.18775510204081633,0.352
0.06477272727272727,0.19999999999999998,0.2,0.2583333333333333,0.14285714285714285,0.3,5.551115123125783e-18,0.15,0.12142857142857143,0.10000000000000002
0.2,0.4,0.39999999999999997,0.6,0.2857142857142857,0.2,0.15625,1.0,0.4375,0.26666666666666666
0.1,0.4337121212121212,0.75,0.29430272108843536,0.4,0.25,0.19999999999999998,0.5,0.2857142857142857,0.016666666666666673
0.4333333333333333,0.25,0.5,0.12,0.19285714285714284,0.4044444444444444,0.35,0.3666666666666667,0.4,0.39999999999999997
0.0681547619047619,0.1,0.1,0.25,0.13,0.19523809523809524,0.5,0.1875,0.1,0.35952380952380947
0.375,0.5,0.08492063492063494,0.06666666666666667,0.20555555555555557,0.1,0.08124999999999999,0.1,0.25,0.26
0.5,0.21428571428571427,0.5,0.19285714285714284,0.6,0.5666666666666667,0.8,0.5,0.16666666666666666,0.2
0.05875,0.016666666666666666,0.05,0.1,0.6,0.5,1.0,0.9,0.11249999999999999,0.04999999999999999
0.057499999999999996,0.25,0.21666666666666667,0.7,0.3125,0.036666666666666646,0.35,0.8,0.3666666666666667,0.08333333333333333
0.1,0.7,0.1148148148148148,0.2,0.25,0.5375,0.4,0.065,0.5,0.1
0.05714285714285713,0.25,0.49999999999999994,0.705,0.3333333333333333,0.5,0.8,0.14607142857142857,0.2,0.8
0.2,0.3833333333333333,0.1,0.0875,0.03125,0.029761904761904757,0.16875,0.09166666666666667,0.08333333333333333,0.5
0.022222222222222237,0.6,0.5,0.3833333333333333,0.6,0.1,0.5266666666666667,0.15,0.05,0.3666666666666667
0.05238095238095238,0.18666666666666668,0.3,0.35555555555555557,0.44999999999999996,0.2571428571428572,0.7000000000000001,0.1,0.1625,0.11666666666666668
0.6,0.3333333333333333,0.6,0.32222222222222224,0.25,0.35,0.6,0.042857142857142844,0.8,0.13
0.31666666666666665,0.32142857142857145,0.1125,0.00888888888888888,0.03750000000000001,0.35,1.0,0.19999999999999998,0.08714285714285715,0.08333333333333333
0.2857142857142857,0.10000000000000002,0.4044444444444444,0.4375,0.26,0.625,0.3444444444444444,0.5,0.07500000000000004,0.7
0.2142361111111111,0.5,0.6,0.225,0.09119318181818183,0.1,0.05,0.07500000000000001,0.10625000000000001,0.1
0.0025000000000000022,0.376,0.3,0.13333333333333333,0.5,0.7,0.25,0.125,0.0875,0.15277777777777776
0.25,0.0875,0.1,0.5,0.13636363636363635,0.25,0.036666666666666674,0.375,0.16666666666666669,0.18721590909090913
0.20173611111111112,0.2,0.35,0.06666666666666667,0.2,0.225,0.5,0.1,0.10833333333333334,0.375
0.02500000000000001,0.42857142857142855,0.08333333333333333,0.2,0.5625,0.33125,0.3,0.375,0.13333333333333333,0.25
0.7,0.7,0.26666666666666666,0.35555555555555557,0.5166666666666666,0.2333333333333333,0.6,0.05357142857142857,0.3298376623376623,0.024999999999999994
0.2,0.1,0.3,0.25,0.05892857142857144,0.06103896103896105,0.30000000000000004,0.4333333333333333,0.22321428571428573,0.08333333333333333
0.2333333333333333,0.05,0.5,0.22500000000000003,0.39249999999999996,0.01224489795918367,0.027777777777777773,0.2622727272727273,1.0,0.48333333333333334
0.11632653061224489,0.2,0.2,0.12108843537414966,0.375,0.6,0.5416666666666666,0.049999999999999996,0.005555555555555554,0.5
0.4,0.15625,0.5,0.05519480519480519,0.6,0.278125,0.21666666666666665,0.35,0.0078125,0.8
0.11458333333333334,0.24875,0.3166666666666667,0.09375,0.2,0.2,0.19107142857142856,1.0,0.48333333333333334,0.35
0.03333333333333333,0.175,0.19999999999999998,0.24107142857142858,0.03125,0.1,0.09999999999999998,0.01931818181818182,0.02499999999999999,0.01931818181818182
0.3,0.21666666666666667,0.11000000000000001,0.03125,0.39999999999999997,0.0642361111111111,0.4,0.2325865800865801,0.2020833333333333,0.4
0.75,0.023214285714285725,0.26785714285714285,0.2857142857142857,0.125,0.024999999999999994,0.09444444444444443,0.15208333333333335,0.1,0.5
0.06666666666666667,0.25,0.21481481481481482,0.15000000000000002,0.4128571428571429,0.22824074074074077,0.25,0.05,0.18333333333333335,0.013124999999999998
0.40740740740740744,0.375,0.11071428571428572,0.029166666666666667,0.24374999999999997,0.16666666666666666,0.003124999999999989,0.7000000000000001,0.125,0.35833333333333334
0.023999999999999987,0.0074074074074074,0.08333333333333334,0.20000000000000004,0.8,0.07500000000000001,0.11818181818181818,0.2210884353741497,0.15,0.5
0.6499999999999999,0.16428571428571428,0.2222222222222222,0.1,0.2,0.03333333333333335,0.35,0.3,0.15625,0.15583333333333335
0.22727272727272727,0.5,0.09,0.03666666666666667,0.21464646464646464,0.1,0.25,0.16666666666666666,0.4,0.7000000000000001
0.1,0.3375,0.08645833333333333,0.04500000000000002,0.175,0.2,0.5,0.45499999999999996,0.06535714285714286,0.39999999999999997
0.25,0.22499999999999998,0.27499999999999997,0.08416666666666668,0.8,0.4,0.05,0.2,0.1375,0.1716666666666667
0.39285714285714285,0.19999999999999998,0.18333333333333335,0.15,0.2619047619047619,0.25,0.13999999999999999,0.07500000000000001,0.315,0.9
1.0,0.35,0.21822916666666667,0.1,0.12666666666666665,0.8,0.08,0.04375,0.475,0.08888888888888889
0.2,0.38666666666666666,0.34722222222222227,0.5,0.16666666666666666,0.10982142857142858,0.5,0.16111111111111112,0.24444444444444438,0.01944444444444443
0.2625,0.11071428571428572,0.006349206349206347,0.1708333333333333,0.4303571428571429,0.7,0.5,0.13636363636363635,0.35,0.10625000000000001
0.2857142857142857,0.1,0.6,0.58,0.5,0.03333333333333335,0.049999999999999996,0.5,0.4,0.12687500000000002
1.0,0.16666666666666669,0.16249999999999998,0.08750000000000001,0.10714285714285714,0.021428571428571425,0.15,0.3333333333333333,0.03333333333333333,0.15
0.19999999999999998,0.2,0.05000000000000003,0.3,0.1,0.13124999999999998,0.16666666666666669,0.13809523809523808,0.2333333333333333,0.35714285714285715
0.06666666666666667,0.7,0.09722222222222221,0.6,0.1438095238095238,0.16994724025974026,0.625,0.05,0.25,0.3333333333333333
0.3,0.25,0.3,0.0875,0.375,0.29999999999999993,0.6,0.2681818181818182,0.4,0.7
0.78,0.2,0.8,0.2,0.25,0.06666666666666665,0.35,0.019907407407407405,0.049999999999999996,0.6
0.13749999999999998,0.11249999999999999,0.05,0.7,0.09999999999999999,0.13,0.06666666666666667,0.35,0.5,0.1
0.039999999999999994,0.08660714285714285,0.2,0.2,0.55,0.5,0.55,0.25,0.2,0.25
0.2,0.25,0.20833333333333334,0.5,0.35,0.35,0.2041666666666667,0.5041666666666667,0.30238095238095236,0.05888888888888889
0.40714285714285714,0.9,0.1,0.175,0.31,0.6,0.625,0.08,0.3571428571428571,0.1
0.041406250000000006,0.11666666666666665,0.7333333333333334,0.09666666666666668,0.43333333333333335,0.45,0.1,0.30833333333333335,0.2,0.4333333333333333
0.175,0.052023809523809514,0.17222222222222222,0.022222222222222213,0.043181818181818175,0.08333333333333336,0.525,0.19999999999999998,0.2,0.5
0.3060606060606061,0.25,0.075,0.14814814814814814,0.20384615384615384,0.5,0.125,0.5,0.15625,0.05
0.3570833333333333,0.40625,0.39999999999999997,0.05833333333333333,0.6,0.05,0.1,0.315,0.5,0.35
0.5,0.1328125,0.0062500000000000056,0.1,0.1,0.015555555555555555,0.2,1.0,0.1,0.2857142857142857
0.37083333333333335,0.4375,0.2,0.2,0.06277777777777777,0.05,0.19999999999999998,0.1,0.5,0.8
0.17857142857142858,0.1,0.125,0.2857142857142857,0.12708333333333335,0.06333333333333332,0.07021604938271603,0.275,0.3,0.20833333333333334
0.6,0.08333333333333333,0.225,0.037500000000000006,0.15,0.29583333333333334,0.36904761904761907,0.1,0.7,0.19166666666666665
0.13333333333333333,0.225,0.5,0.21666666666666667,0.39999999999999997,0.08666666666666667,0.0018518518518518452,0.3,0.1708333333333333,1.0
0.10000000000000003,0.05000000000000001,0.7,0.625,0.5,0.1,0.5,0.2375,0.2222222222222222,0.6666666666666666
0.6,0.08333333333333333,1.0,0.1,0.7,0.1875,0.25,0.11666666666666665,0.55,0.25
0.4,0.022222222222222213,0.07857142857142857,0.5,0.05,0.1,0.2833333333333333,0.075,0.4,0.1
0.08333333333333333,0.30000000000000004,0.03749999999999999,0.26666666666666666,0.125,0.05,0.05,0.5,0.7,0.3
0.2857142857142857,0.5,0.2625,0.175,0.045166666666666654,0.2,0.30000000000000004,1.0,0.125,0.09375
0.35,0.4,0.35,0.5,0.25,0.11111111111111112,0.13636363636363635,0.021428571428571432,0.4375,0.4
0.0638888888888889,0.059999999999999984,0.05,0.13333333333333333,0.3,0.2555555555555556,0.11666666666666665,0.30625,0.5,0.125
0.1523809523809524,0.221875,0.4,0.35,0.3,0.26249999999999996,0.05,0.08676470588235295,0.05083333333333332,0.08315018315018315
0.125,0.6,0.30000000000000004,0.31666666666666665,0.03333333333333335,0.060416666666666646,0.375,0.1666666666666667,0.125,0.14285714285714285
0.06574074074074075,0.2,0.625,0.016666666666666663,0.3814814814814815,0.25,0.125,0.32083333333333336,0.08564814814814814,0.03333333333333333
0.0875,0.2027777777777778,0.1,0.375,0.21000000000000002,0.06428571428571428,0.2,0.05,0.6,0.2
0.3519047619047619,0.3333333333333333,0.10388888888888888,0.25,0.039999999999999994,0.10416666666666667,0.18333333333333332,0.3571428571428571,0.2,0.024999999999999994
0.09083333333333335,0.25,0.13636363636363635,0.21428571428571427,0.2333333333333333,0.01944444444444443,0.7,0.11492063492063494,0.42857142857142866,0.1
0.5,0.05000000000000002,0.1,0.15833333333333335,0.78,0.3333333333333333,0.2,0.018571428571428565,0.4,0.278125
0.6499999999999999,0.15,0.2916666666666667,0.32,0.5666666666666667,0.53125,0.4,0.1,0.01111111111111112,0.2333333333333333
0.07458333333333332,0.32499999999999996,0.33666666666666667,0.10000000000000002,0.12000000000000002,0.5,0.14833333333333334,0.15,0.7,0.2333333333333333
0.1875,0.06000000000000001,0.013888888888888895,0.016666666666666666,0.09062500000000001,0.28,0.1,0.2,0.1,0.275
0.525,0.5,0.35,0.35000000000000003,0.23750000000000002,0.225,0.75,0.16041666666666665,0.13772321428571427,0.325
1.0,0.13999999999999999,0.25,0.18407738095238094,0.04444444444444445,1.0,0.2,0.25,0.875,0.15
0.00763888888888888,0.55,0.2,0.5,0.2,0.05,0.1,0.07142857142857142,0.31785714285714284,0.05
0.2,0.2,0.75,0.26,0.05000000000000001,0.31111111111111117,0.3916666666666666,0.4375,0.3375,0.4
0.04722222222222221,0.5,0.875,0.17500000000000002,0.2,0.2,0.40625,0.12222222222222223,0.35,0.6
0.45999999999999996,0.09999999999999999,0.2648148148148148,0.46111111111111114,0.16875,0.25,0.1,0.4,0.35000000000000003,0.05000000000000001
0.1,0.1,0.049999999999999996,0.0062500000000000056,0.125,0.3333333333333333,0.3,0.2,0.7,0.3666666666666667
0.2,0.4,0.20833333333333331,0.6,0.5,0.04375,0.2,0.2,0.7,0.8
0.2,0.10000000000000002,0.75,0.1,0.08333333333333333,0.5,0.6,0.2,0.4954545454545454,0.44999999999999996
0.04962121212121212,0.3622222222222222,0.2333333333333333,0.08333333333333334,0.24444444444444444,0.125,0.16,0.1,0.22888888888888886,0.2333333333333333
0.031060606060606056,0.5,0.3666666666666667,0.13333333333333333,0.2087912087912088,0.5,0.13636363636363635,0.5,0.17083333333333336,0.04404761904761905
0.2599206349206349,0.6,0.19999999999999998,0.43333333333333335,0.4672727272727273,0.11111111111111112,0.25,0.12250000000000001,0.06666666666666667,0.1
0.13636363636363635,0.15079365079365079,1.0,0.2,0.013888888888888886,0.13333333333333333,0.5,0.11111111111111112,0.11749999999999998,0.125
0.153125,0.15,0.5,0.3,0.16874999999999998,0.325,0.09,0.25,0.19999999999999998,0.2
0.2777777777777778,0.05,0.05,0.3541666666666667,0.6166666666666667,0.125,0.6,0.25,0.13611111111111113,0.1
0.08106060606060607,0.325,0.09999999999999999,0.5,0.05,0.05,0.12424242424242422,0.17525252525252527,0.03333333333333333,0.6
0.2275,0.3683333333333334,0.03333333333333333,0.35,0.15,1.0,0.4166666666666667,0.07500000000000004,0.8,0.4
0.7,0.4,0.11111111111111112,0.3,0.1898148148148148,0.5,0.2857142857142857,0.25,0.3333333333333333,0.26666666666666666
0.05,0.05,0.375,0.1875,0.02499999999999999,0.625,0.25,0.2,0.35492424242424236,0.6
0.16574074074074074,0.3333333333333333,0.11111111111111112,0.07380952380952381,0.475,0.4,0.10674603174603174,0.20833333333333331,0.007812500000000014,0.5
0.028571428571428567,0.5750000000000001,0.8,0.2,0.6,0.06250000000000001,0.6,0.5416666666666667,0.255,0.09867424242424244
0.16666666666666666,0.04545454545454545,0.5,0.3,0.425,0.08333333333333333,0.05,0.13333333333333333,0.1,0.5
0.5,0.5,0.5,0.08148148148148147,0.7,0.48333333333333334,0.1952380952380952,0.028333333333333342,0.3333333333333333,0.25
0.55,0.75,0.375,0.07222222222222222,0.11500000000000002,0.0944444444444444,0.6083333333333333,0.4,0.024999999999999994,0.2
0.03333333333333333,0.35,0.03249999999999999,0.1,0.08645833333333333,0.15000000000000002,0.25,0.26666666666666666,0.2111111111111111,0.19999999999999998
0.2375,0.1875,0.4,0.15,0.5232142857142857,0.16818181818181818,0.4222222222222222,0.55,0.3333333333333333,0.1761904761904762
0.15,0.1,0.056249999999999994,1.0,0.006249999999999999,0.015674603174603174,0.25,1.0,0.05,0.4666666666666667
0.2,0.07222222222222223,0.5,0.16785714285714284,0.08333333333333333,0.7,0.2,0.1,0.8333333333333334,0.0972222222222222
0.0225,0.125,0.10500000000000001,0.5,0.05416666666666667,0.6,0.4375,0.2,0.6000000000000001,0.5
0.1,0.25,0.08333333333333336,0.1,0.6,0.33571428571428574,0.2833333333333333,0.1,0.010714285714285695,0.2
0.05,0.1222470238095238,0.35,0.1926020408163265,0.17500000000000002,0.25,0.16250000000000003,0.5,0.5166666666666666,0.1880952380952381
0.10416666666666667,0.35,0.25,0.3666666666666667,0.5,0.08124999999999999,0.5083333333333333,0.7,0.26,0.4
0.30000000000000004,0.029924242424242423,0.15,0.3333333333333333,0.45499999999999996,0.4375,0.016666666666666673,0.11481481481481481,0.5,0.15
0.19814814814814816,0.12222222222222222,0.1,0.005357142857142859,0.1,0.8,0.35833333333333334,0.16428571428571428,0.3111111111111111,0.5
0.43333333333333335,0.033333333333333326,0.1,0.26666666666666666,0.32499999999999996,0.1494047619047619,0.8,0.33333333333333337,0.2,0.06666666666666667
0.4211309523809524,0.04330357142857143,0.058333333333333334,0.25,0.225,0.10000000000000002,0.12166666666666663,0.19999999999999998,0.49750000000000005,0.08301282051282051
0.30000000000000004,0.13839285714285715,0.6,0.6,0.25,0.20009276437847867,0.2222222222222222,0.31666666666666665,0.8,0.14285714285714285
0.6125,0.0062500000000000056,0.625,0.7333333333333333,0.19305555555555554,0.09999999999999999,0.13749999999999998,0.3825,0.14583333333333334,0.5
0.3,0.1320408163265306,0.15,0.008333333333333345,0.13333333333333333,0.3333333333333333,0.0062500000000000056,0.13914141414141412,0.7,0.1976190476190476
0.5900000000000001,0.05000000000000001,0.1,0.2,0.04999999999999999,0.05,0.1,0.05,0.25416666666666665,0.3125
0.13333333333333333,0.33541666666666664,0.103125,0.1,0.19999999999999998,0.12083333333333333,0.55,0.25,0.30833333333333335,0.1365079365079365
0.25,0.5,0.2589285714285714,0.0035714285714285726,0.125,0.2,0.25,0.4119047619047619,0.3408333333333334,0.1
