ff_sample,fm_sample,mf_sample,mm_sample,ff_comparative_sample,mf_comparative_sample,mf_comparative_sample,mm_comparative_sample,f_gender_sample,m_gender_sample
0.2,0.35,0.2,0.1076388888888889,0.6,0.21111111111111114,0.2,0.2,0.4,0.16666666666666666
0.03375,0.1,0.2625,0.009999999999999998,0.21428571428571427,0.3,0.12666666666666668,0.3,0.5,0.275
0.20000000000000004,0.22653061224489798,0.1,0.1,0.2333333333333333,0.26666666666666666,0.09666666666666668,0.25,0.675,0.75
0.2,0.5,0.36571428571428566,0.35,0.3,0.07857142857142858,0.875,0.375,0.0038461538461538602,0.1
0.39999999999999997,0.1,0.2,0.2,0.1,0.042222222222222223,0.2,0.2875,0.7000000000000001,0.22999999999999998
0.21666666666666665,0.27916666666666673,0.7,0.33333333333333326,0.0925,0.372,0.4,0.1,0.21428571428571427,0.049999999999999996
0.028125000000000004,0.8333333333333334,0.075,0.06666666666666665,0.1,0.1,0.07857142857142857,0.1,0.4,0.2575
0.125,0.1431818181818182,0.08333333333333333,0.125,0.1,0.35000000000000003,1.0,0.10714285714285714,0.44727272727272727,0.04999999999999999
0.6,0.2,0.03333333333333333,0.24166666666666667,0.5,0.14285714285714285,0.375,0.3,0.2,0.09375
0.10166666666666666,0.0875,0.03333333333333333,0.07083333333333335,0.1,0.3333333333333333,0.21666666666666665,0.07142857142857142,0.28833333333333333,0.1375
0.5666666666666667,0.012499999999999997,0.08625,0.375,0.23333333333333334,0.03888888888888888,0.07619047619047621,0.1875,0.16666666666666666,0.375
0.6,0.5833333333333334,0.00555555555555555,0.06666666666666668,0.06666666666666667,0.19,0.1,0.05,0.10999999999999999,0.17500000000000002
0.040624999999999994,0.35,0.375,0.14375,0.06875,0.09999999999999998,0.39999999999999997,0.08452380952380953,0.7,0.06666666666666665
0.153125,0.08333333333333333,0.1744047619047619,0.5833333333333334,0.175,0.12857142857142856,0.048511904761904756,0.2857142857142857,0.08,0.25
0.2791666666666667,0.1,0.26999999999999996,0.25,0.0972222222222222,0.4454545454545455,1.0,0.25,0.625,0.15000000000000002
0.1,0.35,9.25185853854297e-18,0.6,0.2,0.011428571428571423,0.25,0.3458333333333333,0.3833333333333333,0.255
0.3333333333333333,0.55,0.11249999999999999,0.30238095238095236,0.4,0.41500000000000004,0.12,0.19999999999999998,0.15625,0.10208333333333333
0.03750000000000001,0.1,0.14583333333333334,0.03333333333333335,0.45,0.3333333333333333,0.16666666666666666,0.44166666666666665,0.475,0.55
0.30000000000000004,0.35,0.15714285714285714,0.5,0.35,0.022222222222222213,0.375,0.55,0.4,0.5
0.10000000000000003,0.425,0.5,0.2136111111111111,0.6,0.2592592592592593,0.3,0.6,0.1921875,0.08499999999999999
0.11607142857142858,0.4,0.15999999999999998,0.10000000000000002,0.3558333333333333,0.16493055555555555,0.225,0.125,0.25,0.1
0.4875,0.5,0.09282407407407407,0.25,0.1,0.08333333333333334,0.1761904761904762,0.1625,0.7666666666666666,0.08
0.4375,0.5,0.0925,0.07500000000000001,0.65,0.2,0.6,0.7,0.14166666666666664,0.5
0.2333333333333333,0.07708333333333331,0.03333333333333334,0.04999999999999999,0.25,0.016666666666666656,0.25,0.12916666666666665,0.1,0.5
0.7,0.06891666666666667,0.10921717171717171,0.1875,0.24062499999999998,0.11041666666666666,0.3333333333333333,0.21428571428571427,0.14285714285714285,0.25
0.125,0.5,0.6,0.85,0.2333333333333333,0.14250000000000002,1.0,0.13541666666666669,0.35,0.11666666666666664
0.39999999999999997,0.5,0.3333333333333333,0.39999999999999997,0.4,0.3833333333333333,0.5,0.2857142857142857,0.19285714285714284,0.1
0.5,0.06818181818181818,0.18333333333333335,0.25,0.6375,0.08125,0.1,0.4,0.6,0.15833333333333333
0.1,0.45,0.05587121212121212,0.1,0.1,0.19630952380952382,0.35,0.25,0.24285714285714285,0.15
0.20833333333333334,0.11666666666666665,0.05,0.31666666666666665,0.13541666666666669,0.375,0.3041666666666667,0.30000000000000004,0.5,0.0625
0.03333333333333333,0.55,0.15,0.11742424242424243,0.5,0.05722222222222221,0.1375,0.12160493827160496,0.08888888888888886,0.12916666666666668
0.35770202020202013,0.1,0.30000000000000004,0.4166666666666667,0.125,0.5071428571428571,0.18333333333333335,0.052314814814814814,0.30666666666666664,0.024999999999999994
0.3,0.6,0.4,0.37777777777777777,0.09523809523809523,0.29444444444444445,0.15000000000000002,0.35,0.0722222222222222,0.1
0.0062500000000000056,0.6,0.17083333333333334,0.36,0.15,0.09591836734693879,0.4,0.15265151515151515,0.25,0.2375
0.06666666666666667,0.35,0.07999999999999999,0.04999999999999999,0.2333333333333333,0.16145833333333331,0.05357142857142857,0.7083333333333333,0.16666666666666666,0.4
0.5,0.2,0.225,0.2,0.29375,0.375,0.21212121212121213,0.2,0.08333333333333333,0.5
0.2671428571428571,0.05,0.25833333333333336,0.1375,0.03125,0.041269841269841276,0.36,0.2,0.05,0.8
0.65,0.35,0.10000000000000002,0.175,1.0,0.16031746031746028,0.2857142857142857,0.1,0.071875,0.4375
0.15625,0.065,0.4222222222222222,0.016666666666666677,0.35,0.43333333333333335,0.08333333333333333,0.1,0.6499999999999999,0.5
0.06818181818181818,0.5,0.03703922340285976,0.08333333333333333,0.25,0.1875,0.6,0.16818181818181818,0.053125000000000006,0.018750000000000003
0.5,0.5,0.125,0.11666666666666665,0.15000000000000005,0.25,0.6,0.5,0.20208333333333334,0.125
0.2,0.425,0.33809523809523806,0.056249999999999994,0.22999999999999998,0.15,0.6,0.037500000000000006,0.4,0.55
0.6,0.2,0.024470899470899463,0.25,0.13333333333333333,0.44999999999999996,0.1,0.17500000000000002,0.5,0.17500000000000002
0.5,0.3666666666666667,0.03409090909090909,0.13333333333333333,0.2,0.06111111111111111,0.21393939393939393,0.25,0.32666666666666666,0.4063492063492064
0.3833333333333333,0.2333333333333333,0.6,0.2333333333333333,0.43333333333333335,0.1643939393939394,0.5,0.4,0.6,0.3
0.8,0.1,0.25,0.625,0.15688888888888888,0.17500000000000002,0.11666666666666668,0.4,0.2041666666666667,0.1
0.35,0.35,0.55,0.07785714285714286,0.2,0.2125,0.02727272727272727,0.1,0.0625,0.033766233766233764
0.75,0.057142857142857155,0.25,0.13333333333333333,0.05,0.5666666666666667,0.0625,0.525,0.03333333333333336,0.04282407407407409
0.38333333333333336,0.2125,0.7,0.5714285714285715,0.4225,0.1,0.21212121212121213,0.1,0.26666666666666666,0.1
0.13,0.13000000000000003,0.4,0.7,0.5,0.2,0.4,0.014814814814814808,0.5,0.0011111111111111044
0.7,0.375,0.35,0.6,0.33249999999999996,0.2,0.3,0.25,0.2333333333333333,0.25
0.2,0.3,0.5,0.3083333333333333,0.02499999999999998,1.0,0.2125,0.0625,0.03125,0.1
0.08,0.09999999999999999,0.1,0.05,0.298051948051948,0.3444444444444444,0.7,0.0625,0.1,0.22833333333333336
0.21428571428571427,0.08333333333333333,0.14166666666666666,0.07499999999999998,0.0642857142857143,0.15,0.47000000000000003,0.052083333333333336,1.0,0.3055555555555555
0.2,0.6833333333333332,0.2,0.2,0.1,0.09999999999999999,0.29761904761904767,0.3666666666666667,0.2857142857142857,0.37023809523809526
0.025,0.20625,0.13636363636363635,0.45,0.28035714285714286,0.175,0.15833333333333333,0.675,0.5,0.6
0.375,0.3333333333333333,0.41666666666666663,0.18333333333333335,0.30833333333333335,0.5,0.0703125,0.5,0.5,0.17209956709956709
0.057142857142857134,0.3,0.328125,0.02499999999999999,0.08750000000000001,0.033333333333333326,0.16666666666666666,0.10000000000000002,0.25,0.3
0.5666666666666667,0.05625000000000001,0.025000000000000022,0.27777777777777773,0.525,0.1872159090909091,0.05178571428571428,0.15,0.19999999999999998,0.007936507936507945
0.16666666666666666,0.5,0.4444444444444445,0.16666666666666663,0.6,0.1,0.85,0.06826923076923075,0.43333333333333335,0.11249999999999999
1.0,0.2,0.24166666666666667,0.075,0.2,0.55,0.07500000000000001,0.2,0.033333333333333326,0.17222222222222228
0.425,0.15000000000000002,0.16666666666666666,0.41111111111111115,1.0,0.11715367965367968,0.2333333333333333,0.26875,0.08333333333333333,0.35
0.23666666666666666,0.07333333333333333,0.22708333333333333,0.11708333333333336,0.08124999999999999,0.2041666666666667,0.2,0.19999999999999998,0.353125,0.05416666666666666
0.43333333333333335,0.1,0.15666666666666665,0.35,0.24166666666666667,0.1875,0.475,0.16,0.1,1.0
0.1125,0.7,0.14147727272727273,0.3833333333333333,0.3666666666666667,0.89,0.2,0.05178571428571429,0.23500000000000001,0.1
0.3333333333333333,0.3125,0.073125,0.8,0.78,0.4166666666666667,0.13749999999999998,0.3125,0.1,0.6
0.35,0.03880952380952382,0.253125,0.2,0.075,0.17791666666666667,0.30727272727272725,0.12346938775510205,0.5,0.4
0.4375,0.3107954545454546,0.625,1.0,0.28750000000000003,0.1714285714285714,0.125,0.15,0.4,0.7
0.3,0.8,0.009523809523809526,0.5,0.30000000000000004,0.09,0.225,0.5,0.2,0.1
0.5333333333333333,0.33749999999999997,0.1,0.11912878787878786,0.15625,0.325,0.09,0.05416666666666666,0.028124999999999997,0.15416666666666665
0.14285714285714285,0.05,0.24999999999999997,0.3125,0.03712121212121212,0.03750000000000001,1.0,0.22888888888888886,0.5428571428571429,0.1
0.2,0.08666666666666667,0.125,0.1375,0.17500000000000002,0.25,0.1,0.3875,0.4,0.26285714285714284
0.25,0.5,0.1,0.0833333333333333,0.15520833333333334,0.2,0.05,0.00625,0.2285714285714286,0.1
0.7,0.7,0.03214285714285713,0.05833333333333335,0.4875,0.1,0.03333333333333333,0.25,0.1,0.21428571428571427
0.7,0.23,0.4428571428571429,0.1,0.0962962962962963,0.21562499999999998,0.05000000000000001,0.5,0.04062500000000001,0.07222222222222223
0.6000000000000001,0.26666666666666666,0.17222222222222222,0.175,0.1333333333333333,0.1,0.4333333333333333,0.7,0.4,0.25
0.3142857142857143,0.4,0.03333333333333333,0.13958333333333334,0.15625,0.6,0.014236111111111099,0.27749999999999997,0.5,0.0625
0.25,0.45,0.16,0.2,0.05416666666666667,0.09714285714285714,0.15,0.2,0.2,0.3
0.25,0.5299999999999999,0.13636363636363635,0.1,0.5666666666666668,0.16693121693121699,0.2857142857142857,0.2,0.05,0.21071428571428572
0.14285714285714285,0.1,0.19999999999999998,0.5,0.16818181818181818,0.09523809523809522,0.25,0.12999999999999998,0.5333333333333333,0.4
0.25,0.13636363636363635,0.7333333333333333,0.425,0.1464285714285714,0.26666666666666666,0.7,0.025,0.0031250000000000028,0.1
0.1,0.25,0.26666666666666666,0.22301587301587303,0.21000000000000002,0.7,0.65,0.35833333333333334,0.07500000000000001,0.325
0.25,0.2041666666666667,0.0619047619047619,0.12000000000000002,0.255,0.35,0.7,0.13,0.2,0.37
0.6,0.35,0.48333333333333334,0.05000000000000001,1.0,0.06875,0.24374999999999997,0.225,0.13636363636363635,0.2916666666666667
0.6,0.2,0.5,0.2857142857142857,0.3625,0.2785714285714286,0.09999999999999998,0.2,0.13636363636363635,0.08
0.5,0.1875,0.3275,0.13636363636363635,0.5,0.25,0.2,0.16785714285714287,0.35,0.29642857142857143
0.5,0.1,0.25,0.3,0.1,0.75,1.850371707708594e-17,0.375,0.6,0.0062500000000000056
0.1,0.125,0.00416666666666667,0.225,0.5444444444444444,0.15625,0.26666666666666666,0.005555555555555548,0.35714285714285715,0.4166666666666667
0.5,0.2636904761904762,0.525,0.125,0.16,0.042142857142857135,0.7,0.0875,0.2714285714285714,0.0062500000000000056
0.3166666666666667,0.26944444444444443,0.4,0.06666666666666667,0.21875,0.1288888888888889,0.20000000000000004,0.025,0.1625,0.13194444444444445
0.7000000000000001,0.6499999999999999,0.12666666666666665,0.7,0.2,0.3,0.28125,0.43333333333333335,0.354,0.30833333333333335
0.2,0.35714285714285715,0.1,0.2,0.15,0.5,0.3,0.2,0.2833333333333334,0.2520833333333333
0.6,0.3333333333333333,0.15416666666666665,0.53125,0.5,0.25,0.3466666666666667,0.19999999999999998,0.5,0.05
0.10714285714285714,0.06666666666666667,0.2,0.5,0.2,0.2,0.6,0.33,0.25,0.05092592592592591
0.13,0.8,0.25999999999999995,0.3,0.4,0.07083333333333333,0.03125,0.053125000000000006,0.5,0.010185185185185186
0.25,0.1,0.7,0.25,0.25,0.04259259259259259,0.8,0.25,0.05,0.5
0.1,0.8,0.25416666666666665,0.06193181818181818,0.43500000000000005,0.7,0.15625,0.14583333333333334,0.275,0.25
0.04999999999999999,0.32999999999999996,0.1,0.16743395493395494,0.09078282828282828,0.020833333333333332,0.11999999999999997,1.0,0.5,0.26
0.25,0.8,0.13333333333333333,0.1,0.11249999999999999,0.25,0.8,0.19999999999999998,0.25,0.2821666666666666
0.04999999999999999,0.2,0.25,0.30625,0.4166666666666667,0.020833333333333332,0.041666666666666664,0.5,0.4666666666666667,0.08333333333333333
0.30625,0.1,0.09375,0.1,0.3833333333333333,0.3333333333333333,0.5,0.6000000000000001,0.34,0.15000000000000002
0.8,0.06666666666666667,0.075,0.3625,0.434375,0.40625,0.1,0.13636363636363635,0.3333333333333333,0.04999999999999999
0.029166666666666674,0.6,0.4375,0.2857142857142857,0.4,0.011111111111111118,1.0,0.875,0.011805555555555564,0.4
0.3333333333333333,0.3,0.5,0.025,0.525,0.125,0.5399999999999999,0.44999999999999996,0.5,0.12000000000000002
0.275,0.15266666666666667,0.037500000000000006,0.1787878787878788,0.14962121212121213,0.03266666666666667,0.125,0.125,0.30625,0.12857142857142856
0.5,0.35714285714285715,0.007142857142857131,0.6,0.3,0.4,0.4,0.3,0.19374999999999998,0.2
0.2,0.16666666666666666,0.1,0.5,0.1,0.03333333333333333,0.33796296296296297,0.4000000000000001,0.6,0.5875
0.05,0.06770833333333334,0.07083333333333335,0.25,1.0,0.25,0.4,0.08611111111111111,0.15,0.35
0.35,0.2,0.525,0.025000000000000005,0.45,0.08035714285714285,0.4,0.4666666666666667,0.39999999999999997,0.25
0.16625,0.5,0.015476190476190485,0.10000000000000002,0.49583333333333335,0.43000000000000005,0.01666666666666666,0.26875,0.005208333333333329,0.04166666666666666
0.375,0.75,0.2636904761904762,0.3333333333333333,0.24107142857142858,0.08333333333333334,0.017857142857142856,0.2,0.08666666666666667,0.1
0.1875,0.32499999999999996,0.1708333333333333,0.18333333333333335,0.13749999999999998,0.13636363636363635,0.028888888888888898,0.15,0.13,0.1875
0.3153846153846154,0.1,0.044444444444444474,0.09523809523809523,0.1,0.12500000000000003,0.2,0.08532738095238096,0.26666666666666666,0.13750000000000004
0.09427083333333333,0.25,0.03333333333333333,0.4,0.4,0.4333333333333333,0.0875,1.0,0.25,0.3333333333333333
0.5,0.2,0.125,0.1,0.36666666666666664,0.2,0.1,0.26666666666666666,0.2791666666666666,0.35
0.18015873015873016,0.375,0.25,0.06818181818181818,0.17222222222222222,0.225,0.6,0.375,0.10694444444444444,0.4333333333333333
0.2833333333333333,0.125,0.14166666666666666,0.3,0.08888888888888886,0.11666666666666672,0.4,0.1,0.3916666666666666,0.10909090909090909
0.5,0.061111111111111095,0.5,0.20000000000000004,0.1,0.2,0.27083333333333337,0.25625,0.16249999999999998,0.78
0.7,0.16666666666666666,0.4,0.4000000000000001,0.25,0.08333333333333333,0.6,0.1,0.13333333333333333,0.10833333333333334
0.3,0.4,0.05,0.7,0.037500000000000006,0.1,0.05000000000000001,0.15119047619047618,0.16666666666666666,0.5343434343434343
0.3525,0.39999999999999997,0.13169642857142858,0.16,0.6,0.2652777777777778,0.3,0.17500000000000002,0.6,0.6
0.3,0.15833333333333335,0.07452380952380953,0.026666666666666672,0.35,0.30238095238095236,0.2857142857142857,0.5,0.016666666666666673,0.3866666666666667
0.3478571428571428,0.4000000000000001,0.225,0.225,0.5,0.35,0.16,0.35714285714285715,0.275,0.125
0.1,0.21250000000000002,0.41875,0.06111111111111111,0.3,0.5,0.23333333333333336,0.14375,0.6,0.3333333333333333
0.5,0.6,0.0625,0.072,0.38,0.03333333333333333,0.4055555555555556,0.35,0.09999999999999999,0.21666666666666667
0.10833333333333331,0.025000000000000005,0.5,0.125,0.3,0.5666666666666668,0.2,0.024999999999999994,0.42500000000000004,0.2
0.5,0.35,0.11730158730158731,0.375,0.6,0.3111111111111111,0.12857142857142856,0.6,0.1,0.1
0.5,0.35,0.0051767676767676685,0.0625,0.3125,0.05,0.6,0.175,0.11388888888888889,0.028571428571428567
1.0,0.5,0.6,0.16666666666666666,0.7,0.3833333333333333,0.14166666666666666,0.125,0.27888888888888885,0.5
0.075,0.35714285714285715,0.1,0.4,0.046666666666666676,0.625,0.15833333333333335,0.425,0.018888888888888882,0.30000000000000004
0.5,0.1,0.25,0.35,0.15625,0.3,0.12,0.6,0.26666666666666666,0.6
0.06000000000000001,0.8,0.16666666666666666,0.5,0.3375,0.5,0.41632653061224495,0.3,0.3838383838383838,0.25
0.35,0.6,0.2,0.5,0.2,0.225,0.8,0.2,0.07083333333333335,0.8
0.08148148148148147,0.1328125,0.39999999999999997,0.3111111111111111,0.42285714285714276,0.35,0.08888888888888886,0.14791666666666667,0.2571428571428572,0.3
0.2,0.5666666666666668,0.00416666666666667,0.6,0.09999999999999998,0.11006076388888889,0.24843749999999998,0.029999999999999992,0.5392857142857143,0.35
0.31666666666666665,0.7,0.21428571428571427,0.033333333333333326,0.2981481481481481,0.1743827160493827,0.26666666666666666,0.5,0.7,0.2
0.022222222222222213,0.2375,0.132,0.25,0.6666666666666666,0.0875,0.15,0.058333333333333376,0.13636363636363635,0.5
0.58,0.095,0.4,0.16666666666666666,0.43333333333333335,0.24583333333333335,0.2333333333333333,0.15833333333333333,0.08555555555555554,0.3571428571428571
0.10208333333333335,0.16666666666666666,0.8,0.33999999999999997,0.6,0.1,0.2,0.3,0.2583333333333333,0.38
0.3181818181818182,0.4333333333333333,0.15864197530864196,0.05,0.03125,0.375,0.14557823129251704,0.1,0.19642857142857142,0.1
0.15000000000000002,0.11666666666666668,0.05625,0.16666666666666666,0.16666666666666666,0.1326530612244898,0.061904761904761914,0.04074074074074074,0.05,0.8
0.31666666666666665,0.4375,0.12819444444444444,0.2,0.6,0.13,0.15,0.16,0.35,0.6
0.0625,0.1,0.19999999999999998,0.19,0.5,0.08333333333333333,0.06666666666666667,0.1875,0.06666666666666667,0.4222222222222222
0.042857142857142844,0.19285714285714284,0.17402777777777778,0.3,0.35000000000000003,0.325,0.25,0.5,0.04999999999999999,0.6
0.7,0.1,0.13333333333333333,0.25,0.75,0.5,0.3666666666666667,0.15416666666666667,0.8,0.004166666666666666
0.003124999999999996,0.45,0.225,0.08,0.1,0.122,0.5,0.1,0.5,0.2
0.78,0.1,0.34375,0.5,0.018981481481481488,0.24500000000000002,0.05,0.19305555555555556,0.125,0.04722222222222221
0.1,0.175,0.8,0.15416666666666665,0.125,0.09,0.0062500000000000056,0.03368055555555555,0.19543650793650794,0.09444444444444444
0.3375,0.42500000000000004,0.5416666666666667,0.15000000000000002,0.050000000000000044,0.1708888888888889,0.22083333333333327,0.041666666666666664,0.00416666666666667,0.31666666666666665
0.12499999999999997,0.016666666666666646,0.35,0.03148148148148147,0.4166666666666667,0.3125,0.19999999999999998,0.35,0.57,0.14583333333333337
0.375,0.7,0.39999999999999997,0.15000000000000002,0.7,0.5,0.375,0.041666666666666664,0.2,0.19761904761904764
0.41250000000000003,0.4,0.1,0.4875,0.153125,0.25,0.4166666666666666,0.05,0.365,0.6
0.8,0.65,0.3,0.01607142857142857,0.35,0.05,0.25,0.029166666666666667,0.21111111111111114,0.6
0.85,0.033333333333333326,0.1,0.1,0.0625,0.43333333333333335,0.7,0.03148148148148147,0.1611111111111111,0.35
0.25,0.011111111111111108,0.25,0.15,0.5,0.16785714285714284,0.35,0.17500000000000002,0.1,0.024999999999999994
0.7,0.2,0.032407407407407406,0.2125,1.0,0.09846153846153846,0.1,0.5,0.3,0.5
0.3,0.2,0.13,0.8,0.065,0.25,0.1,0.25,0.125,0.3
0.140625,0.25,0.014814814814814808,0.4,0.04166666666666667,0.2,0.3,0.78,0.7,0.35
0.1325,0.32916666666666666,0.1,0.5,0.2,0.1,0.1625,0.2916666666666667,0.1,0.13999999999999999
0.25,0.2,0.5,0.4928571428571428,0.6,0.09166666666666667,0.3,0.1875,0.20833333333333334,0.095
0.19318181818181818,0.37666666666666665,0.165,0.17500000000000002,0.17857142857142858,0.4,0.24,0.0625,0.38,0.3333333333333333
0.0062500000000000056,0.25,0.09107142857142857,0.13657407407407407,0.005555555555555536,0.25,0.6,0.2,0.04545454545454545,0.10000000000000002
0.4503571428571428,0.375,0.024999999999999967,0.14250000000000002,1.0,0.0031250000000000028,0.2785714285714286,0.45,0.52,0.5
0.23750000000000002,0.10909090909090909,0.05194444444444444,0.04999999999999999,0.2,0.075,0.13749999999999998,0.425,0.315,0.8
0.5,0.25,0.15625,0.31666666666666665,0.2,0.05166666666666666,0.25,0.12416666666666668,0.4,0.475
0.33125,0.008333333333333323,0.045202020202020195,0.65,0.6,0.12000000000000002,0.25,0.023076923076923068,0.15,0.35
0.5,0.3666666666666667,0.1965625,0.21041666666666667,0.1,0.325,0.35,0.19999999999999998,0.30625,0.2333333333333333
0.8,0.5499999999999999,0.1,0.4666666666666666,0.39861111111111114,0.5,0.13636363636363635,0.1,0.3125,0.6
0.13333333333333333,0.00998809523809524,0.13636363636363635,0.128125,0.5,0.09999999999999999,0.5,0.13214285714285715,0.03333333333333333,0.3227272727272727
0.175,0.11145833333333333,0.25,0.20916666666666667,0.25,0.325,0.5,0.4,0.2625,0.1
0.16818181818181818,0.195,0.2672727272727273,0.6,0.3333333333333333,0.025625,0.4,0.125,0.4166666666666667,0.03429653679653678
0.12222222222222222,0.3,0.12094356261022926,0.6499999999999999,0.18333333333333335,0.8,0.58,0.21428571428571427,0.9,0.26666666666666666
1.0,0.6,0.13636363636363635,0.35,0.375,0.25,0.13522727272727272,0.228125,0.2825,0.27666666666666667
0.3625,0.5,0.2225,0.25,0.09375,0.4,0.27499999999999997,0.0625,0.1,0.3
0.49,0.5,0.278125,0.03125,0.10416666666666667,0.5499999999999999,0.8,0.175,0.075,0.25
0.04166666666666667,0.20625,0.3,0.125,0.1,0.11666666666666668,0.03333333333333334,0.8,0.7,0.13636363636363635
0.13333333333333333,0.7,0.2,0.04732142857142857,0.7,0.05,0.2,0.2857142857142857,0.16666666666666666,0.2375
0.175,0.33999999999999997,0.375,0.06818181818181818,0.4333333333333333,0.25,0.06285714285714285,1.0,0.325,0.7
0.45999999999999996,0.5,0.3111111111111111,0.15,1.0,0.41611111111111104,0.34444444444444444,0.5,0.15999999999999998,0.30000000000000004
0.3666666666666667,0.07916666666666665,0.16666666666666666,0.20625,0.05,0.3333333333333333,0.5,0.3,0.37083333333333335,0.2857142857142857
0.21666666666666667,0.05000000000000002,0.55,0.2333333333333333,0.7,0.375,0.22222222222222224,0.18666666666666668,0.175,0.5
0.47857142857142854,0.2604166666666667,0.5571428571428572,0.2857142857142857,0.5333333333333333,0.125,0.1388888888888889,0.1125,0.875,0.3111111111111111
0.20625,0.85,0.5,0.18916666666666665,0.025,0.39466666666666667,0.21666666666666667,0.5,0.25,0.1
0.44999999999999996,0.29545454545454547,0.05555555555555556,1.0,0.1,0.140625,0.2,0.6,0.1,0.15
0.375,0.4333333333333333,0.15,0.26,0.16666666666666666,0.061111111111111116,0.022222222222222213,0.033333333333333326,0.056249999999999994,0.4533333333333333
0.3,0.75,0.04814814814814814,0.3,0.0642361111111111,0.3125,0.6,0.10208333333333335,0.625,0.65
0.13636363636363635,0.15000000000000002,0.675,0.2,0.03125,0.6,0.2375,0.65,0.05,0.043229166666666666
0.22023809523809523,0.02000000000000001,0.25,0.07499999999999998,0.6,0.1,0.20625,0.3333333333333333,0.35555555555555557,0.375
0.09999999999999999,0.38,0.2347222222222222,0.5,0.7166666666666667,0.30000000000000004,0.13,0.35,0.04999999999999999,0.16122448979591836
0.25,0.4681818181818182,0.5,0.3416666666666667,0.38878787878787885,0.5,0.5,0.35,0.55,0.0590909090909091
0.26666666666666666,0.1,0.2,0.25,0.4,0.35,0.265,0.22666666666666666,0.15,0.5
0.1,0.8,0.25,0.6,0.3,0.41666666666666663,0.3888888888888889,0.13636363636363635,0.10000000000000002,0.475
0.029375000000000012,0.25625,0.15416666666666667,0.26666666666666666,0.21666666666666667,0.15416666666666667,0.5,0.6,0.13333333333333333,0.10000000000000002
0.1,0.6,0.25,0.2857142857142857,0.25000000000000006,0.0722222222222222,0.36388888888888893,0.1,0.3333333333333333,0.19722222222222224
0.33333333333333337,0.05785714285714285,0.15416666666666667,0.19999999999999998,0.20000000000000004,0.125,0.1875,0.4,0.6666666666666667,0.3
0.275,0.25,0.8,0.25,0.65,0.3333333333333333,0.3,0.06428571428571428,0.043333333333333335,0.16581632653061223
0.16666666666666669,0.05,0.25,0.05,0.2,0.35,0.13,0.2,0.3,0.19166666666666668
0.2,0.28750000000000003,0.3,0.24375000000000002,0.8049999999999999,0.1,0.1340909090909091,0.2222222222222222,0.2583333333333333,0.012121212121212116
0.3444444444444444,0.0125,0.1392857142857143,0.19374999999999998,0.25625,0.06458333333333333,0.1,0.25,0.3,0.13888888888888884
0.43333333333333335,0.26607142857142857,0.1642857142857143,0.6,0.25,0.03333333333333334,0.03333333333333335,0.3333333333333333,0.08432539682539683,0.5
0.39999999999999997,0.1,0.10833333333333334,0.20000000000000004,0.35,0.15,0.4,0.19318181818181818,0.1,0.425
0.24841269841269847,0.6,0.10562770562770561,0.17604166666666665,0.05000000000000001,0.23333333333333336,0.2,0.16666666666666666,0.8,0.1958333333333333
